,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
104014,671678c8dd3bb344581f61d8,110100v110110,0.75,0.3125,0.625,0.6875,0.75,high,Detail,Trustworthiness,1
104209,671678c8dd3bb344581f61d8,110100v110110,0.75,0.3125,0.625,0.6875,0.75,high,Detail,Transparency,1
104404,671678c8dd3bb344581f61d8,110100v110110,0.75,0.3125,0.625,0.6875,0.75,high,Detail,Usefulness,1
122734,671678c8dd3bb344581f61d8,111010v111011,0.75,0.3125,0.625,0.6875,0.75,high,Persuasiveness,Trustworthiness,0
122929,671678c8dd3bb344581f61d8,111010v111011,0.75,0.3125,0.625,0.6875,0.75,high,Persuasiveness,Transparency,0
123124,671678c8dd3bb344581f61d8,111010v111011,0.75,0.3125,0.625,0.6875,0.75,high,Persuasiveness,Usefulness,0
118834,671678c8dd3bb344581f61d8,111100v111110,0.75,0.3125,0.625,0.6875,0.75,high,Detail,Trustworthiness,1
119029,671678c8dd3bb344581f61d8,111100v111110,0.75,0.3125,0.625,0.6875,0.75,high,Detail,Transparency,1
119224,671678c8dd3bb344581f61d8,111100v111110,0.75,0.3125,0.625,0.6875,0.75,high,Detail,Usefulness,1
4950,671819906e271c6bf6c0909f,000100v000110,0.55,0.5,0.75,0.5,0.5,low,Detail,Trustworthiness,1
5145,671819906e271c6bf6c0909f,000100v000110,0.55,0.5,0.75,0.5,0.5,low,Detail,Transparency,1
5340,671819906e271c6bf6c0909f,000100v000110,0.55,0.5,0.75,0.5,0.5,low,Detail,Usefulness,1
3390,671819906e271c6bf6c0909f,000111v001111,0.55,0.5,0.75,0.5,0.5,low,Structure,Trustworthiness,1
3585,671819906e271c6bf6c0909f,000111v001111,0.55,0.5,0.75,0.5,0.5,low,Structure,Transparency,1
3780,671819906e271c6bf6c0909f,000111v001111,0.55,0.5,0.75,0.5,0.5,low,Structure,Usefulness,1
40830,671819906e271c6bf6c0909f,010111v011111,0.55,0.5,0.75,0.5,0.5,low,Structure,Trustworthiness,1
41025,671819906e271c6bf6c0909f,010111v011111,0.55,0.5,0.75,0.5,0.5,low,Structure,Transparency,1
41220,671819906e271c6bf6c0909f,010111v011111,0.55,0.5,0.75,0.5,0.5,low,Structure,Usefulness,1
125070,671819906e271c6bf6c0909f,111000v111001,0.55,0.5,0.75,0.5,0.5,high,Persuasiveness,Trustworthiness,1
125265,671819906e271c6bf6c0909f,111000v111001,0.55,0.5,0.75,0.5,0.5,high,Persuasiveness,Transparency,1
125460,671819906e271c6bf6c0909f,111000v111001,0.55,0.5,0.75,0.5,0.5,high,Persuasiveness,Usefulness,1
16705,671b6d1bc21cb5010cdd96d1,000000v000010,0.85,0.8125,0.6875,0.875,0.6875,low,Detail,Trustworthiness,1
16900,671b6d1bc21cb5010cdd96d1,000000v000010,0.85,0.8125,0.6875,0.875,0.6875,low,Detail,Transparency,0
17095,671b6d1bc21cb5010cdd96d1,000000v000010,0.85,0.8125,0.6875,0.875,0.6875,low,Detail,Usefulness,1
10465,671b6d1bc21cb5010cdd96d1,000101v010101,0.85,0.8125,0.6875,0.875,0.6875,low,Length,Trustworthiness,1
10660,671b6d1bc21cb5010cdd96d1,000101v010101,0.85,0.8125,0.6875,0.875,0.6875,low,Length,Transparency,1
10855,671b6d1bc21cb5010cdd96d1,000101v010101,0.85,0.8125,0.6875,0.875,0.6875,low,Length,Usefulness,1
2665,671b6d1bc21cb5010cdd96d1,000011v000111,0.85,0.8125,0.6875,0.875,0.6875,low,Formality,Trustworthiness,1
2860,671b6d1bc21cb5010cdd96d1,000011v000111,0.85,0.8125,0.6875,0.875,0.6875,low,Formality,Transparency,1
3055,671b6d1bc21cb5010cdd96d1,000011v000111,0.85,0.8125,0.6875,0.875,0.6875,low,Formality,Usefulness,1
27625,671b6d1bc21cb5010cdd96d1,001110v011110,0.85,0.8125,0.6875,0.875,0.6875,low,Length,Trustworthiness,0
27820,671b6d1bc21cb5010cdd96d1,001110v011110,0.85,0.8125,0.6875,0.875,0.6875,low,Length,Transparency,1
28015,671b6d1bc21cb5010cdd96d1,001110v011110,0.85,0.8125,0.6875,0.875,0.6875,low,Length,Usefulness,0
45565,671b6d1bc21cb5010cdd96d1,010101v011101,0.85,0.8125,0.6875,0.875,0.6875,low,Structure,Trustworthiness,0
45760,671b6d1bc21cb5010cdd96d1,010101v011101,0.85,0.8125,0.6875,0.875,0.6875,low,Structure,Transparency,0
45955,671b6d1bc21cb5010cdd96d1,010101v011101,0.85,0.8125,0.6875,0.875,0.6875,low,Structure,Usefulness,0
77545,671b6d1bc21cb5010cdd96d1,100011v101011,0.85,0.8125,0.6875,0.875,0.6875,high,Structure,Trustworthiness,0
77740,671b6d1bc21cb5010cdd96d1,100011v101011,0.85,0.8125,0.6875,0.875,0.6875,high,Structure,Transparency,0
77935,671b6d1bc21cb5010cdd96d1,100011v101011,0.85,0.8125,0.6875,0.875,0.6875,high,Structure,Usefulness,0
71305,671b6d1bc21cb5010cdd96d1,100001v100101,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Trustworthiness,1
71500,671b6d1bc21cb5010cdd96d1,100001v100101,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Transparency,1
71695,671b6d1bc21cb5010cdd96d1,100001v100101,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Usefulness,1
88465,671b6d1bc21cb5010cdd96d1,101100v101110,0.85,0.8125,0.6875,0.875,0.6875,high,Detail,Trustworthiness,1
88660,671b6d1bc21cb5010cdd96d1,101100v101110,0.85,0.8125,0.6875,0.875,0.6875,high,Detail,Transparency,1
88855,671b6d1bc21cb5010cdd96d1,101100v101110,0.85,0.8125,0.6875,0.875,0.6875,high,Detail,Usefulness,1
86905,671b6d1bc21cb5010cdd96d1,101011v101111,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Trustworthiness,0
87100,671b6d1bc21cb5010cdd96d1,101011v101111,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Transparency,1
87295,671b6d1bc21cb5010cdd96d1,101011v101111,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Usefulness,0
108745,671b6d1bc21cb5010cdd96d1,110000v110100,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Trustworthiness,1
108940,671b6d1bc21cb5010cdd96d1,110000v110100,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Transparency,1
109135,671b6d1bc21cb5010cdd96d1,110000v110100,0.85,0.8125,0.6875,0.875,0.6875,high,Formality,Usefulness,0
6493,671b88a41423fbafdc108002,000110v001110,0.35,0.5625,0.6875,0.6875,0.625,low,Structure,Trustworthiness,1
6688,671b88a41423fbafdc108002,000110v001110,0.35,0.5625,0.6875,0.6875,0.625,low,Structure,Transparency,1
6883,671b88a41423fbafdc108002,000110v001110,0.35,0.5625,0.6875,0.6875,0.625,low,Structure,Usefulness,1
36133,671b88a41423fbafdc108002,001000v001001,0.35,0.5625,0.6875,0.6875,0.625,low,Persuasiveness,Trustworthiness,0
36328,671b88a41423fbafdc108002,001000v001001,0.35,0.5625,0.6875,0.6875,0.625,low,Persuasiveness,Transparency,1
36523,671b88a41423fbafdc108002,001000v001001,0.35,0.5625,0.6875,0.6875,0.625,low,Persuasiveness,Usefulness,0
57193,671b88a41423fbafdc108002,011010v011110,0.35,0.5625,0.6875,0.6875,0.625,low,Formality,Trustworthiness,1
57388,671b88a41423fbafdc108002,011010v011110,0.35,0.5625,0.6875,0.6875,0.625,low,Formality,Transparency,0
57583,671b88a41423fbafdc108002,011010v011110,0.35,0.5625,0.6875,0.6875,0.625,low,Formality,Usefulness,1
79813,671b88a41423fbafdc108002,100010v101010,0.35,0.5625,0.6875,0.6875,0.625,high,Structure,Trustworthiness,0
80008,671b88a41423fbafdc108002,100010v101010,0.35,0.5625,0.6875,0.6875,0.625,high,Structure,Transparency,1
80203,671b88a41423fbafdc108002,100010v101010,0.35,0.5625,0.6875,0.6875,0.625,high,Structure,Usefulness,0
9739,671bb16313424a5056fa5c42,000101v001101,0.65,0.5,0.8125,0.6875,0.5625,low,Structure,Trustworthiness,0
9934,671bb16313424a5056fa5c42,000101v001101,0.65,0.5,0.8125,0.6875,0.5625,low,Structure,Transparency,0
10129,671bb16313424a5056fa5c42,000101v001101,0.65,0.5,0.8125,0.6875,0.5625,low,Structure,Usefulness,0
6619,671bb16313424a5056fa5c42,000110v001110,0.65,0.5,0.8125,0.6875,0.5625,low,Structure,Trustworthiness,1
6814,671bb16313424a5056fa5c42,000110v001110,0.65,0.5,0.8125,0.6875,0.5625,low,Structure,Transparency,1
7009,671bb16313424a5056fa5c42,000110v001110,0.65,0.5,0.8125,0.6875,0.5625,low,Structure,Usefulness,0
34699,671bb16313424a5056fa5c42,001000v001010,0.65,0.5,0.8125,0.6875,0.5625,low,Detail,Trustworthiness,1
34894,671bb16313424a5056fa5c42,001000v001010,0.65,0.5,0.8125,0.6875,0.5625,low,Detail,Transparency,1
35089,671bb16313424a5056fa5c42,001000v001010,0.65,0.5,0.8125,0.6875,0.5625,low,Detail,Usefulness,1
35479,671bb16313424a5056fa5c42,001010v011010,0.65,0.5,0.8125,0.6875,0.5625,low,Length,Trustworthiness,1
35674,671bb16313424a5056fa5c42,001010v011010,0.65,0.5,0.8125,0.6875,0.5625,low,Length,Transparency,1
35869,671bb16313424a5056fa5c42,001010v011010,0.65,0.5,0.8125,0.6875,0.5625,low,Length,Usefulness,1
33919,671bb16313424a5056fa5c42,001011v011011,0.65,0.5,0.8125,0.6875,0.5625,low,Length,Trustworthiness,1
34114,671bb16313424a5056fa5c42,001011v011011,0.65,0.5,0.8125,0.6875,0.5625,low,Length,Transparency,1
34309,671bb16313424a5056fa5c42,001011v011011,0.65,0.5,0.8125,0.6875,0.5625,low,Length,Usefulness,1
83059,671bb16313424a5056fa5c42,100001v110001,0.65,0.5,0.8125,0.6875,0.5625,high,Length,Trustworthiness,1
83254,671bb16313424a5056fa5c42,100001v110001,0.65,0.5,0.8125,0.6875,0.5625,high,Length,Transparency,1
83449,671bb16313424a5056fa5c42,100001v110001,0.65,0.5,0.8125,0.6875,0.5625,high,Length,Usefulness,1
79159,671bb16313424a5056fa5c42,100000v100010,0.65,0.5,0.8125,0.6875,0.5625,high,Detail,Trustworthiness,1
79354,671bb16313424a5056fa5c42,100000v100010,0.65,0.5,0.8125,0.6875,0.5625,high,Detail,Transparency,1
79549,671bb16313424a5056fa5c42,100000v100010,0.65,0.5,0.8125,0.6875,0.5625,high,Detail,Usefulness,1
75259,671bb16313424a5056fa5c42,100100v110100,0.65,0.5,0.8125,0.6875,0.5625,high,Length,Trustworthiness,0
75454,671bb16313424a5056fa5c42,100100v110100,0.65,0.5,0.8125,0.6875,0.5625,high,Length,Transparency,1
75649,671bb16313424a5056fa5c42,100100v110100,0.65,0.5,0.8125,0.6875,0.5625,high,Length,Usefulness,1
70579,671bb16313424a5056fa5c42,100100v100101,0.65,0.5,0.8125,0.6875,0.5625,high,Persuasiveness,Trustworthiness,0
70774,671bb16313424a5056fa5c42,100100v100101,0.65,0.5,0.8125,0.6875,0.5625,high,Persuasiveness,Transparency,0
70969,671bb16313424a5056fa5c42,100100v100101,0.65,0.5,0.8125,0.6875,0.5625,high,Persuasiveness,Usefulness,0
68239,671bb16313424a5056fa5c42,100010v100110,0.65,0.5,0.8125,0.6875,0.5625,high,Formality,Trustworthiness,1
68434,671bb16313424a5056fa5c42,100010v100110,0.65,0.5,0.8125,0.6875,0.5625,high,Formality,Transparency,1
68629,671bb16313424a5056fa5c42,100010v100110,0.65,0.5,0.8125,0.6875,0.5625,high,Formality,Usefulness,1
19771,671ddd063e7c74b377de755a,000001v001001,0.55,0.5625,0.9375,0.8125,0.5625,low,Structure,Trustworthiness,1
19966,671ddd063e7c74b377de755a,000001v001001,0.55,0.5625,0.9375,0.8125,0.5625,low,Structure,Transparency,1
20161,671ddd063e7c74b377de755a,000001v001001,0.55,0.5625,0.9375,0.8125,0.5625,low,Structure,Usefulness,1
11191,671ddd063e7c74b377de755a,000000v000100,0.55,0.5625,0.9375,0.8125,0.5625,low,Formality,Trustworthiness,0
11386,671ddd063e7c74b377de755a,000000v000100,0.55,0.5625,0.9375,0.8125,0.5625,low,Formality,Transparency,1
11581,671ddd063e7c74b377de755a,000000v000100,0.55,0.5625,0.9375,0.8125,0.5625,low,Formality,Usefulness,1
29911,671ddd063e7c74b377de755a,001101v011101,0.55,0.5625,0.9375,0.8125,0.5625,low,Length,Trustworthiness,1
30106,671ddd063e7c74b377de755a,001101v011101,0.55,0.5625,0.9375,0.8125,0.5625,low,Length,Transparency,0
30301,671ddd063e7c74b377de755a,001101v011101,0.55,0.5625,0.9375,0.8125,0.5625,low,Length,Usefulness,1
41611,671ddd063e7c74b377de755a,010100v010110,0.55,0.5625,0.9375,0.8125,0.5625,low,Detail,Trustworthiness,1
41806,671ddd063e7c74b377de755a,010100v010110,0.55,0.5625,0.9375,0.8125,0.5625,low,Detail,Transparency,0
42001,671ddd063e7c74b377de755a,010100v010110,0.55,0.5625,0.9375,0.8125,0.5625,low,Detail,Usefulness,1
61891,671ddd063e7c74b377de755a,011000v011010,0.55,0.5625,0.9375,0.8125,0.5625,low,Detail,Trustworthiness,1
62086,671ddd063e7c74b377de755a,011000v011010,0.55,0.5625,0.9375,0.8125,0.5625,low,Detail,Transparency,0
62281,671ddd063e7c74b377de755a,011000v011010,0.55,0.5625,0.9375,0.8125,0.5625,low,Detail,Usefulness,1
93091,671ddd063e7c74b377de755a,101000v101100,0.55,0.5625,0.9375,0.8125,0.5625,high,Formality,Trustworthiness,0
93286,671ddd063e7c74b377de755a,101000v101100,0.55,0.5625,0.9375,0.8125,0.5625,high,Formality,Transparency,0
93481,671ddd063e7c74b377de755a,101000v101100,0.55,0.5625,0.9375,0.8125,0.5625,high,Formality,Usefulness,1
88411,671ddd063e7c74b377de755a,101100v101110,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Trustworthiness,0
88606,671ddd063e7c74b377de755a,101100v101110,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Transparency,1
88801,671ddd063e7c74b377de755a,101100v101110,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Usefulness,0
111031,671ddd063e7c74b377de755a,110001v110011,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Trustworthiness,0
111226,671ddd063e7c74b377de755a,110001v110011,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Transparency,0
111421,671ddd063e7c74b377de755a,110001v110011,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Usefulness,1
111811,671ddd063e7c74b377de755a,110011v111011,0.55,0.5625,0.9375,0.8125,0.5625,high,Structure,Trustworthiness,1
112006,671ddd063e7c74b377de755a,110011v111011,0.55,0.5625,0.9375,0.8125,0.5625,high,Structure,Transparency,1
112201,671ddd063e7c74b377de755a,110011v111011,0.55,0.5625,0.9375,0.8125,0.5625,high,Structure,Usefulness,1
118831,671ddd063e7c74b377de755a,111100v111110,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Trustworthiness,0
119026,671ddd063e7c74b377de755a,111100v111110,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Transparency,1
119221,671ddd063e7c74b377de755a,111100v111110,0.55,0.5625,0.9375,0.8125,0.5625,high,Detail,Usefulness,1
20502,6720caefd15d2dade5c8a9de,000001v010001,0.55,0.375,0.75,1.0,0.5625,low,Length,Trustworthiness,1
20697,6720caefd15d2dade5c8a9de,000001v010001,0.55,0.375,0.75,1.0,0.5625,low,Length,Transparency,1
20892,6720caefd15d2dade5c8a9de,000001v010001,0.55,0.375,0.75,1.0,0.5625,low,Length,Usefulness,1
10362,6720caefd15d2dade5c8a9de,000101v010101,0.55,0.375,0.75,1.0,0.5625,low,Length,Trustworthiness,1
10557,6720caefd15d2dade5c8a9de,000101v010101,0.55,0.375,0.75,1.0,0.5625,low,Length,Transparency,1
10752,6720caefd15d2dade5c8a9de,000101v010101,0.55,0.375,0.75,1.0,0.5625,low,Length,Usefulness,1
31422,6720caefd15d2dade5c8a9de,001100v011100,0.55,0.375,0.75,1.0,0.5625,low,Length,Trustworthiness,1
31617,6720caefd15d2dade5c8a9de,001100v011100,0.55,0.375,0.75,1.0,0.5625,low,Length,Transparency,1
31812,6720caefd15d2dade5c8a9de,001100v011100,0.55,0.375,0.75,1.0,0.5625,low,Length,Usefulness,1
49362,6720caefd15d2dade5c8a9de,010011v011011,0.55,0.375,0.75,1.0,0.5625,low,Structure,Trustworthiness,1
49557,6720caefd15d2dade5c8a9de,010011v011011,0.55,0.375,0.75,1.0,0.5625,low,Structure,Transparency,1
49752,6720caefd15d2dade5c8a9de,010011v011011,0.55,0.375,0.75,1.0,0.5625,low,Structure,Usefulness,1
47022,6720caefd15d2dade5c8a9de,010100v011100,0.55,0.375,0.75,1.0,0.5625,low,Structure,Trustworthiness,1
47217,6720caefd15d2dade5c8a9de,010100v011100,0.55,0.375,0.75,1.0,0.5625,low,Structure,Transparency,1
47412,6720caefd15d2dade5c8a9de,010100v011100,0.55,0.375,0.75,1.0,0.5625,low,Structure,Usefulness,1
98502,6720caefd15d2dade5c8a9de,101000v101001,0.55,0.375,0.75,1.0,0.5625,high,Persuasiveness,Trustworthiness,0
98697,6720caefd15d2dade5c8a9de,101000v101001,0.55,0.375,0.75,1.0,0.5625,high,Persuasiveness,Transparency,0
98892,6720caefd15d2dade5c8a9de,101000v101001,0.55,0.375,0.75,1.0,0.5625,high,Persuasiveness,Usefulness,0
86022,6720caefd15d2dade5c8a9de,101101v101111,0.55,0.375,0.75,1.0,0.5625,high,Detail,Trustworthiness,0
86217,6720caefd15d2dade5c8a9de,101101v101111,0.55,0.375,0.75,1.0,0.5625,high,Detail,Transparency,0
86412,6720caefd15d2dade5c8a9de,101101v101111,0.55,0.375,0.75,1.0,0.5625,high,Detail,Usefulness,0
112542,6720caefd15d2dade5c8a9de,110000v110010,0.55,0.375,0.75,1.0,0.5625,high,Detail,Trustworthiness,1
112737,6720caefd15d2dade5c8a9de,110000v110010,0.55,0.375,0.75,1.0,0.5625,high,Detail,Transparency,1
112932,6720caefd15d2dade5c8a9de,110000v110010,0.55,0.375,0.75,1.0,0.5625,high,Detail,Usefulness,1
124242,6720caefd15d2dade5c8a9de,111000v111010,0.55,0.375,0.75,1.0,0.5625,high,Detail,Trustworthiness,1
124437,6720caefd15d2dade5c8a9de,111000v111010,0.55,0.375,0.75,1.0,0.5625,high,Detail,Transparency,1
124632,6720caefd15d2dade5c8a9de,111000v111010,0.55,0.375,0.75,1.0,0.5625,high,Detail,Usefulness,1
119562,6720caefd15d2dade5c8a9de,111010v111110,0.55,0.375,0.75,1.0,0.5625,high,Formality,Trustworthiness,1
119757,6720caefd15d2dade5c8a9de,111010v111110,0.55,0.375,0.75,1.0,0.5625,high,Formality,Transparency,1
119952,6720caefd15d2dade5c8a9de,111010v111110,0.55,0.375,0.75,1.0,0.5625,high,Formality,Usefulness,1
1098,6723c0c8d1da817dccf02e6a,000110v000111,1.0,0.75,1.0,1.0,0.75,low,Persuasiveness,Trustworthiness,0
1293,6723c0c8d1da817dccf02e6a,000110v000111,1.0,0.75,1.0,1.0,0.75,low,Persuasiveness,Transparency,0
1488,6723c0c8d1da817dccf02e6a,000110v000111,1.0,0.75,1.0,1.0,0.75,low,Persuasiveness,Usefulness,1
33078,6723c0c8d1da817dccf02e6a,001001v001011,1.0,0.75,1.0,1.0,0.75,low,Detail,Trustworthiness,0
33273,6723c0c8d1da817dccf02e6a,001001v001011,1.0,0.75,1.0,1.0,0.75,low,Detail,Transparency,1
33468,6723c0c8d1da817dccf02e6a,001001v001011,1.0,0.75,1.0,1.0,0.75,low,Detail,Usefulness,0
24498,6723c0c8d1da817dccf02e6a,001011v001111,1.0,0.75,1.0,1.0,0.75,low,Formality,Trustworthiness,1
24693,6723c0c8d1da817dccf02e6a,001011v001111,1.0,0.75,1.0,1.0,0.75,low,Formality,Transparency,1
24888,6723c0c8d1da817dccf02e6a,001011v001111,1.0,0.75,1.0,1.0,0.75,low,Formality,Usefulness,1
40098,6723c0c8d1da817dccf02e6a,010011v010111,1.0,0.75,1.0,1.0,0.75,low,Formality,Trustworthiness,0
40293,6723c0c8d1da817dccf02e6a,010011v010111,1.0,0.75,1.0,1.0,0.75,low,Formality,Transparency,0
40488,6723c0c8d1da817dccf02e6a,010011v010111,1.0,0.75,1.0,1.0,0.75,low,Formality,Usefulness,0
58818,6723c0c8d1da817dccf02e6a,011001v011101,1.0,0.75,1.0,1.0,0.75,low,Formality,Trustworthiness,1
59013,6723c0c8d1da817dccf02e6a,011001v011101,1.0,0.75,1.0,1.0,0.75,low,Formality,Transparency,1
59208,6723c0c8d1da817dccf02e6a,011001v011101,1.0,0.75,1.0,1.0,0.75,low,Formality,Usefulness,0
84558,6723c0c8d1da817dccf02e6a,100000v110000,1.0,0.75,1.0,1.0,0.75,high,Length,Trustworthiness,1
84753,6723c0c8d1da817dccf02e6a,100000v110000,1.0,0.75,1.0,1.0,0.75,high,Length,Transparency,1
84948,6723c0c8d1da817dccf02e6a,100000v110000,1.0,0.75,1.0,1.0,0.75,high,Length,Usefulness,1
82998,6723c0c8d1da817dccf02e6a,100001v110001,1.0,0.75,1.0,1.0,0.75,high,Length,Trustworthiness,1
83193,6723c0c8d1da817dccf02e6a,100001v110001,1.0,0.75,1.0,1.0,0.75,high,Length,Transparency,0
83388,6723c0c8d1da817dccf02e6a,100001v110001,1.0,0.75,1.0,1.0,0.75,high,Length,Usefulness,1
72858,6723c0c8d1da817dccf02e6a,100101v110101,1.0,0.75,1.0,1.0,0.75,high,Length,Trustworthiness,1
73053,6723c0c8d1da817dccf02e6a,100101v110101,1.0,0.75,1.0,1.0,0.75,high,Length,Transparency,0
73248,6723c0c8d1da817dccf02e6a,100101v110101,1.0,0.75,1.0,1.0,0.75,high,Length,Usefulness,0
65838,6723c0c8d1da817dccf02e6a,100111v101111,1.0,0.75,1.0,1.0,0.75,high,Structure,Trustworthiness,0
66033,6723c0c8d1da817dccf02e6a,100111v101111,1.0,0.75,1.0,1.0,0.75,high,Structure,Transparency,0
66228,6723c0c8d1da817dccf02e6a,100111v101111,1.0,0.75,1.0,1.0,0.75,high,Structure,Usefulness,0
112638,6723c0c8d1da817dccf02e6a,110000v110010,1.0,0.75,1.0,1.0,0.75,high,Detail,Trustworthiness,1
112833,6723c0c8d1da817dccf02e6a,110000v110010,1.0,0.75,1.0,1.0,0.75,high,Detail,Transparency,1
113028,6723c0c8d1da817dccf02e6a,110000v110010,1.0,0.75,1.0,1.0,0.75,high,Detail,Usefulness,1
24530,6724aa8a3ee9b745294b5b50,001011v001111,0.5,0.375,0.625,0.5,0.375,low,Formality,Trustworthiness,1
24725,6724aa8a3ee9b745294b5b50,001011v001111,0.5,0.375,0.625,0.5,0.375,low,Formality,Transparency,1
24920,6724aa8a3ee9b745294b5b50,001011v001111,0.5,0.375,0.625,0.5,0.375,low,Formality,Usefulness,1
94730,6724aa8a3ee9b745294b5b50,101010v101011,0.5,0.375,0.625,0.5,0.375,high,Persuasiveness,Trustworthiness,0
94925,6724aa8a3ee9b745294b5b50,101010v101011,0.5,0.375,0.625,0.5,0.375,high,Persuasiveness,Transparency,0
95120,6724aa8a3ee9b745294b5b50,101010v101011,0.5,0.375,0.625,0.5,0.375,high,Persuasiveness,Usefulness,0
103310,6724aa8a3ee9b745294b5b50,110111v111111,0.5,0.375,0.625,0.5,0.375,high,Structure,Trustworthiness,1
103505,6724aa8a3ee9b745294b5b50,110111v111111,0.5,0.375,0.625,0.5,0.375,high,Structure,Transparency,1
103700,6724aa8a3ee9b745294b5b50,110111v111111,0.5,0.375,0.625,0.5,0.375,high,Structure,Usefulness,0
21336,67268e0e1d1958b8a6a42e0d,000000v001000,0.6,0.6875,0.25,0.9375,0.875,low,Structure,Trustworthiness,0
21531,67268e0e1d1958b8a6a42e0d,000000v001000,0.6,0.6875,0.25,0.9375,0.875,low,Structure,Transparency,0
21726,67268e0e1d1958b8a6a42e0d,000000v001000,0.6,0.6875,0.25,0.9375,0.875,low,Structure,Usefulness,0
11196,67268e0e1d1958b8a6a42e0d,000000v000100,0.6,0.6875,0.25,0.9375,0.875,low,Formality,Trustworthiness,1
11391,67268e0e1d1958b8a6a42e0d,000000v000100,0.6,0.6875,0.25,0.9375,0.875,low,Formality,Transparency,1
11586,67268e0e1d1958b8a6a42e0d,000000v000100,0.6,0.6875,0.25,0.9375,0.875,low,Formality,Usefulness,1
1056,67268e0e1d1958b8a6a42e0d,000110v000111,0.6,0.6875,0.25,0.9375,0.875,low,Persuasiveness,Trustworthiness,1
1251,67268e0e1d1958b8a6a42e0d,000110v000111,0.6,0.6875,0.25,0.9375,0.875,low,Persuasiveness,Transparency,1
1446,67268e0e1d1958b8a6a42e0d,000110v000111,0.6,0.6875,0.25,0.9375,0.875,low,Persuasiveness,Usefulness,1
4176,67268e0e1d1958b8a6a42e0d,000111v010111,0.6,0.6875,0.25,0.9375,0.875,low,Length,Trustworthiness,1
4371,67268e0e1d1958b8a6a42e0d,000111v010111,0.6,0.6875,0.25,0.9375,0.875,low,Length,Transparency,1
4566,67268e0e1d1958b8a6a42e0d,000111v010111,0.6,0.6875,0.25,0.9375,0.875,low,Length,Usefulness,1
54096,67268e0e1d1958b8a6a42e0d,011110v011111,0.6,0.6875,0.25,0.9375,0.875,low,Persuasiveness,Trustworthiness,0
54291,67268e0e1d1958b8a6a42e0d,011110v011111,0.6,0.6875,0.25,0.9375,0.875,low,Persuasiveness,Transparency,0
54486,67268e0e1d1958b8a6a42e0d,011110v011111,0.6,0.6875,0.25,0.9375,0.875,low,Persuasiveness,Usefulness,0
73596,67268e0e1d1958b8a6a42e0d,100000v100100,0.6,0.6875,0.25,0.9375,0.875,high,Formality,Trustworthiness,1
73791,67268e0e1d1958b8a6a42e0d,100000v100100,0.6,0.6875,0.25,0.9375,0.875,high,Formality,Transparency,1
73986,67268e0e1d1958b8a6a42e0d,100000v100100,0.6,0.6875,0.25,0.9375,0.875,high,Formality,Usefulness,1
63456,67268e0e1d1958b8a6a42e0d,100110v100111,0.6,0.6875,0.25,0.9375,0.875,high,Persuasiveness,Trustworthiness,1
63651,67268e0e1d1958b8a6a42e0d,100110v100111,0.6,0.6875,0.25,0.9375,0.875,high,Persuasiveness,Transparency,1
63846,67268e0e1d1958b8a6a42e0d,100110v100111,0.6,0.6875,0.25,0.9375,0.875,high,Persuasiveness,Usefulness,1
104796,67268e0e1d1958b8a6a42e0d,110010v110110,0.6,0.6875,0.25,0.9375,0.875,high,Formality,Trustworthiness,1
